"CONTRATO";"OBJETO_CONTRATO";"DATA_INICIO";"DATA_TERMINO";"NUMERO_CRONOGRAMA";"DESCRICAO_CRONOGRAMA";"DATA_INICIO_CRONOGRAMA";"NUMERO_DIAS_CRONOGRAMA";"DATA_TERMINO_CRONOGRAMA";"OBSERVACAO_CRONOGRAMA";"VALOR_CONTRATO";"TIPO_CRONOGRAMA"
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;2;Conforme aditivo de prazo;2015-09-18 00:00:00;163;2016-02-28 00:00:00;Conforme aditivo de prazo;7397419.73;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;3;Cronograma relativo ao segundo aditivo de prazo.;2015-12-17 00:00:00;193;2016-06-27 00:00:00;;7397351.34;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;4;Cronograma relativo ao aditivo de prazo.;2016-06-23 00:00:00;189;2016-12-29 00:00:00;;7397351.34;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;5;Cronograma relativo ao aditivo de serviços.;2016-07-27 00:00:00;155;2016-12-29 00:00:00;;8029498.4;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;6;Cronograma referente ao quinto Termo aditivo;2016-12-29 00:00:00;60;2017-02-27 00:00:00;;8029498.4;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;7;CRONOGRAMA DO SEXTO TERMO ADITIVO ( RETIFICAÇÕES );2017-02-27 00:00:00;123;2017-06-30 00:00:00;;8029498.4;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;8;Cronograma do Sétimo Termo Aditivo ( prazo ) ;2017-06-30 00:00:00;153;2017-11-30 00:00:00;;8029498.4;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;9;Cronograma do Oitavo Termo Aditivo - Valor;2017-11-30 00:00:00;0;2017-11-30 00:00:00;;8072816.55;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;10;Cronograma do Nono Termo Aditivo - Prazo;2017-11-30 00:00:00;90;2018-02-28 00:00:00;;8029498.4;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;11;Decimo Termo Aditivo - Prazo;2018-02-28 00:00:00;60;2018-04-29 00:00:00;;8029498.4;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;12;Cronograma do Décimo Primeiro Termo Aditivo -Prazo;2018-04-29 00:00:00;90;2018-07-28 00:00:00;;8029498.4;MENSAL
CT-00071/2014-SED;EEB ANA MACHADO DAL TOE;2014-06-20 00:00:00;2018-11-05 00:00:00;13;Cronograma Decimo Segundo Termo Aditivo - Prazo;2018-07-28 00:00:00;100;2018-11-05 00:00:00;;8029498.4;MENSAL
CT-00186/2014/SSP;CENTRO DE ENSINO DO CORPO DE BOMBEIROS MILITAR DE SC;2014-10-21 00:00:00;2015-11-25 00:00:00;1;"1";2014-10-21 00:00:00;90;2015-01-19 00:00:00;;204252.92;ANUAL
CT-00186/2014/SSP;CENTRO DE ENSINO DO CORPO DE BOMBEIROS MILITAR DE SC;2014-10-21 00:00:00;2015-11-25 00:00:00;2;"2";2014-12-09 00:00:00;101;2015-03-20 00:00:00;;204252.92;ANUAL
CT-00186/2014/SSP;CENTRO DE ENSINO DO CORPO DE BOMBEIROS MILITAR DE SC;2014-10-21 00:00:00;2015-11-25 00:00:00;3;"3";2014-10-21 00:00:00;150;2015-03-20 00:00:00;;204252.92;ANUAL
CT-00186/2014/SSP;CENTRO DE ENSINO DO CORPO DE BOMBEIROS MILITAR DE SC;2014-10-21 00:00:00;2015-11-25 00:00:00;4;aditivo;2015-09-08 00:00:00;172;2015-03-20 00:00:00;;252983.07;ANUAL
CT-00186/2014/SSP;CENTRO DE ENSINO DO CORPO DE BOMBEIROS MILITAR DE SC;2014-10-21 00:00:00;2015-11-25 00:00:00;5;"5";2015-11-26 00:00:00;1;2015-11-25 00:00:00;;252983.07;ANUAL
CT-00013/2014-JBA;MANUTENÇÃO BEM PÚBLICO - ADR DE JOAÇABA;;2015-01-31 00:00:00;0;Cronograma 01;2014-05-08 00:00:00;210;2014-12-04 00:00:00;;488088.3;MENSAL
CT-00013/2014-JBA;MANUTENÇÃO BEM PÚBLICO - ADR DE JOAÇABA;;2015-01-31 00:00:00;1;ADITIVO I;2014-10-29 00:00:00;94;2015-01-31 00:00:00;;541779.27;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;0;cronograma;2014-06-11 00:00:00;360;2015-06-06 00:00:00;;7946552.65;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;1;cronograma aditivo;2014-10-02 00:00:00;247;2015-06-06 00:00:00;;8597528.18;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;2;Cronograma de termo aditivo aprovado em 08/09/2015;2015-09-03 00:00:00;271;2016-05-31 00:00:00;;8597528.18;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;3;CRONOGRAMA DO ADITIVO;2016-05-06 00:00:00;205;2016-11-27 00:00:00;;8597528.18;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;4;Cronograma Relativo ao aditivo de prazo;2016-11-27 00:00:00;180;2017-05-26 00:00:00;;8597528.18;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;5;Cronograma do quinto Termo Aditivo ( prazo );2017-05-19 00:00:00;127;2017-09-23 00:00:00;;8597528.18;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;6;Cronograma do sexto termo aditivo ( Prazo );2017-08-16 00:00:00;38;2017-09-23 00:00:00;;8921109.51;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;7;Cronograma do sétimo termo aditivo ( prazo );2017-09-23 00:00:00;150;2018-02-20 00:00:00;;8921109.51;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;8;Cronograma do Nono Termo Aditivo - Prazo;2018-02-20 00:00:00;150;2018-07-20 00:00:00;;8921109.51;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;9;Oitavo Termo Aditivo - Valor ;2018-03-20 00:00:00;122;2018-07-20 00:00:00;;9412937.09;MENSAL
CT-00069/2014-SED;ESCOLA ESTADUAL PARQUE GUARANI - JOINVILLE;2014-06-11 00:00:00;2018-10-18 00:00:00;10;Decimo Termo Aditivo - Prazo;2018-07-20 00:00:00;90;2018-10-18 00:00:00;;9412937.09;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;0;Conograma I;2014-07-03 00:00:00;360;2015-06-28 00:00:00;;4524407.49;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;1;Cronograma relativo ao primeiro aditivo de prazo.;2015-06-11 00:00:00;377;2016-06-22 00:00:00;;4524407.49;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;2;Aditivo de serviços aprovado e cadastrado;2015-08-03 00:00:00;324;2016-06-22 00:00:00;;4874625.29;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;3;Cronograma relativo ao 2º termo de prazo.;2016-05-16 00:00:00;217;2016-12-19 00:00:00;;4874625.29;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;4;CRONOGRAMA CONFORME 4º TERMO ADITIVO;2016-12-19 00:00:00;360;2017-12-14 00:00:00;;4874625.29;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;5;Cronograma do quinto termo aditivo ( serviço );2017-04-17 00:00:00;241;2017-12-14 00:00:00;;5533759.54;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;6;Sexto Termo Aditivo - Prazo;2017-12-14 00:00:00;60;2018-02-12 00:00:00;;5533759.54;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;7;Oitavo Termo Aditivo - Prazo;2018-02-12 00:00:00;60;2018-04-13 00:00:00;;5533759.54;MENSAL
CT-00070/2014-SED;EEB MADRE TEREZINHA LEONI;2014-07-03 00:00:00;2018-09-10 00:00:00;8;Nono Termo Aditivo - Prazo;2018-04-13 00:00:00;150;2018-09-10 00:00:00;;5533759.54;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;0;Cronograma I;2014-06-18 00:00:00;360;2015-06-13 00:00:00;;8220083.29;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;1;Cronograma relativo ao aditivo de prazo.;2015-09-23 00:00:00;168;2016-03-09 00:00:00;;8220083.29;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;2;Cronograma relativo ao aditivo de prazo.;2016-04-04 00:00:00;154;2016-09-05 00:00:00;;8220083.29;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;3;Cronograma relativo ao prazo.;2016-07-25 00:00:00;162;2017-01-03 00:00:00;;8220083.29;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;4;Cronograma relativo ao aditivo de serviços.;2016-12-06 00:00:00;28;2017-01-03 00:00:00;;9978127.85;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;5;cronograma quinto aditivo;2016-12-19 00:00:00;105;2017-04-03 00:00:00;;9978127.85;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;6;Cronograma do sexto Termo Aditivo ( prazo );2017-04-03 00:00:00;63;2017-06-05 00:00:00;;9978127.85;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;7;Cronograma do sétimo termo aditivo (prazo);2017-06-05 00:00:00;150;2017-11-02 00:00:00;;9978127.85;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;8;"8° Termo Aditivo - (Valor)";2017-11-02 00:00:00;0;2017-11-02 00:00:00;;10017451.35;MENSAL
CT-00068/2014-SED;ESCOLA ESTADUAL NO MUNICÍPIO DE NAVEGANTES (EM CONSTRUÇÃO);2014-06-18 00:00:00;2018-01-31 00:00:00;9;Nono termo aditivo - (prazo);2017-11-02 00:00:00;90;2018-01-31 00:00:00;;10017451.35;MENSAL
CT-00001/2014 IMETRO;SEDE IMETRO;;;0;Cronograma Básico;2014-06-02 00:00:00;90;2014-08-31 00:00:00;;189904.06;MENSAL
CT-00017/2014 SDR-IBI;MANUTENÇÃO BEM PÚBLICO - ADR DE RIO DO SUL;2014-05-22 00:00:00;2015-01-17 00:00:00;0;Conservação  Manutenção Rodoviária 14ª SDR-Ibirama;2014-05-22 00:00:00;240;2015-01-17 00:00:00;;294154.1;MENSAL
OF-01376/2014 SES;HOSPITAL REGIONAL HANS DIETER SCHMIDT;;;0;CRONOGRAMA;2014-05-10 00:00:00;20;2014-05-30 00:00:00;;39437.45;MENSAL
AS-00087/2014/SJC;INSTITUTO DE PSIQUIATRIA - HOSPITAL SANTA TEREZA E COMPLEXO PENITENCIÁRIO SÃO PEDRO DE ALCÂNTARA;2014-04-29 00:00:00;2014-05-14 00:00:00;0;SONDAGEM;2014-04-29 00:00:00;15;2014-05-14 00:00:00;;4230;MENSAL
CT-00196/2014/SSP;SSP - Secretaria de Estado de Segurança Pública e Defesa do Cidadão;;;0;ok;2014-05-15 00:00:00;120;2014-09-12 00:00:00;;140902.16;ANUAL
CT-00009/2014 SDR21;GERÊNCIA REGIONAL DE EDUCAÇÃO (GERED) E GERÊNCIA DE SAÚDE;2014-05-13 00:00:00;2014-11-23 00:00:00;0;REFORMA DO CEJA;2014-05-13 00:00:00;120;2014-09-10 00:00:00;;391078.47;MENSAL
CT-00009/2014 SDR21;GERÊNCIA REGIONAL DE EDUCAÇÃO (GERED) E GERÊNCIA DE SAÚDE;2014-05-13 00:00:00;2014-11-23 00:00:00;1;"2";2014-09-19 00:00:00;65;2014-11-23 00:00:00;;391078.47;MENSAL
CT-00012/2014/SDR19;E.E.B. ANA GONDIN,EEB SAUL ULYSSÉA,EEB. PROFESSORA GRACINDA A. MACHADO,CENTRO EDUCACIONAL ALMIRANTE;;;0;cronograma;2014-05-07 00:00:00;60;2014-07-06 00:00:00;;66726.01;MENSAL
CT-00011/2014/SDR19;EEB SAUL ULYSSÉA;;;0;Cronograma Saul Ulyssea;2014-04-30 00:00:00;90;2014-07-29 00:00:00;;78326.72;MENSAL
CT-00013/2014/SDR19;CENTRO ADMINISTRATIVO HINDEMBURGO MOREIRA;;;0;cronograma;2014-05-19 00:00:00;60;2014-07-18 00:00:00;;31994.1;MENSAL
CT-00015/2014SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2014-05-20 00:00:00;2016-01-10 00:00:00;0;cronograma;2014-05-20 00:00:00;180;2014-11-16 00:00:00;;418396.88;MENSAL
CT-00015/2014SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2014-05-20 00:00:00;2016-01-10 00:00:00;1;Cronograma Aditivo;2014-11-05 00:00:00;131;2015-03-16 00:00:00;;418396.88;MENSAL
CT-00015/2014SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2014-05-20 00:00:00;2016-01-10 00:00:00;2;cronograma prazo;2015-01-15 00:00:00;60;2015-03-16 00:00:00;;418396.79;MENSAL
CT-00015/2014SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2014-05-20 00:00:00;2016-01-10 00:00:00;3;Cronograma do aditivo;2015-03-26 00:00:00;80;2015-06-14 00:00:00;;418396.79;MENSAL
CT-00015/2014SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2014-05-20 00:00:00;2016-01-10 00:00:00;4;Cronograma do aditivo;2015-06-11 00:00:00;93;2015-09-12 00:00:00;;418396.79;MENSAL
CT-00015/2014SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2014-05-20 00:00:00;2016-01-10 00:00:00;5;Cronograma aditivo;2015-10-06 00:00:00;96;2016-01-10 00:00:00;;418396.79;MENSAL
CT-00017/2014/SDR19;EEB PREF. PEDRO BITTENCOURT;;;1;CRONOGRAMA  ANTEPROJETO DA EBB PEDRO BITTENCOURT;2014-05-16 00:00:00;60;2014-07-15 00:00:00;;17337.23;MENSAL
CT-00394/2014/CAMPUS-I/UDESC;UDESC  (SECRETARIA DO ESTADO DA FAZENDA SC) TRANSFERÊNCIA DO IMÓVEL PARA UDESC;2014-05-22 00:00:00;2015-06-01 00:00:00;1;CRONOGRAMA - INICIAL;2014-05-22 00:00:00;135;2014-10-04 00:00:00;;135900;MENSAL
CT-00394/2014/CAMPUS-I/UDESC;UDESC  (SECRETARIA DO ESTADO DA FAZENDA SC) TRANSFERÊNCIA DO IMÓVEL PARA UDESC;2014-05-22 00:00:00;2015-06-01 00:00:00;2;CRONOGRAMA 1º ADITIVO;2014-09-19 00:00:00;75;2014-12-03 00:00:00;;135900;MENSAL
CT-00394/2014/CAMPUS-I/UDESC;UDESC  (SECRETARIA DO ESTADO DA FAZENDA SC) TRANSFERÊNCIA DO IMÓVEL PARA UDESC;2014-05-22 00:00:00;2015-06-01 00:00:00;3;CRONOGRAMA 2º ADITIVO;2014-11-17 00:00:00;76;2015-02-01 00:00:00;;135900;MENSAL
CT-00394/2014/CAMPUS-I/UDESC;UDESC  (SECRETARIA DO ESTADO DA FAZENDA SC) TRANSFERÊNCIA DO IMÓVEL PARA UDESC;2014-05-22 00:00:00;2015-06-01 00:00:00;4;CRONOGRAMA 3º ADITIVO;2014-12-05 00:00:00;58;2015-02-01 00:00:00;;165390.87;MENSAL
CT-00394/2014/CAMPUS-I/UDESC;UDESC  (SECRETARIA DO ESTADO DA FAZENDA SC) TRANSFERÊNCIA DO IMÓVEL PARA UDESC;2014-05-22 00:00:00;2015-06-01 00:00:00;5;CRONOGRAMA 4° ADITIVO;2015-01-16 00:00:00;76;2015-04-02 00:00:00;;165390.87;MENSAL
CT-00394/2014/CAMPUS-I/UDESC;UDESC  (SECRETARIA DO ESTADO DA FAZENDA SC) TRANSFERÊNCIA DO IMÓVEL PARA UDESC;2014-05-22 00:00:00;2015-06-01 00:00:00;6;CRONOGRAMA 5º ADITIVO;2015-03-18 00:00:00;75;2015-06-01 00:00:00;;165390.87;MENSAL
CT-00041/2014 SDRXXE;EEB DOM VITAL;;;0;execução de sinalização de emergencia eeb dom vita;2014-05-13 00:00:00;90;2014-08-11 00:00:00;;9715.2;MENSAL
CT-00014/2014-1 SDRCCO;EEB CORONEL LARA RIBAS;;;0;cronograma 01;2014-05-12 00:00:00;229;2014-12-27 00:00:00;;24000;MENSAL
CT-00014/2014-2 SDRCCO;EEB PROF. GENI COMEL;;;0;cronograma 01;2014-05-12 00:00:00;229;2014-12-27 00:00:00;;7000;MENSAL
CT-00033/2014-ITI;MANUTENÇÃO BEM PÚBLICO - ADR DE ITAJAÍ;;;1;Roçadas nas rodovias.;2014-05-06 00:00:00;240;2015-01-01 00:00:00;;26671.81;MENSAL
CT-00375/2014 CBMSC;CORPO DE BOMBEIROS MILITAR E POLÍCIA MILITAR DE SANTA CATARINA;;;1;Primeiro de obras;2014-05-07 00:00:00;210;2014-12-03 00:00:00;;147326.76;MENSAL
CT-00007/2014/SDRTUB;EEB HERCILIO BEZ;2014-04-30 00:00:00;2014-05-30 00:00:00;1;Recup. instalações de prevenção contra incêndio;2014-04-30 00:00:00;30;2014-05-30 00:00:00;;8300.82;MENSAL
CT-00034/2014-ITI;MANUTENÇÃO BEM PÚBLICO - ADR DE ITAJAÍ;;;0;tapa buracos.;2014-05-06 00:00:00;360;2015-05-01 00:00:00;;138957.84;MENSAL
CT-00008/2014/SDRTUB;EEM ANTONIO KNABBEN;2014-04-30 00:00:00;2014-05-30 00:00:00;1;Recup. instalações de prevenção contra incêndio;2014-04-30 00:00:00;30;2014-05-30 00:00:00;;9462.7;MENSAL
CT-00010/2014/SDRTUB;EEB MARIA DUARTE VASCONCELOS;2014-04-30 00:00:00;2014-05-30 00:00:00;1;Recup. instalações de prevenção contra incêndio;2014-04-30 00:00:00;30;2014-05-30 00:00:00;;8326.18;MENSAL
CT-00072/2014-SED;EEB SANTOS ANJOS  (CONSTRUÇÃO DA ESCOLA NOVA DE RIO DAS ANTAS);2014-07-03 00:00:00;2017-06-17 00:00:00;1;CRONOGRAMA FISICO FINANCEIRO;2014-07-03 00:00:00;360;2015-06-28 00:00:00;;5721624.31;MENSAL
CT-00072/2014-SED;EEB SANTOS ANJOS  (CONSTRUÇÃO DA ESCOLA NOVA DE RIO DAS ANTAS);2014-07-03 00:00:00;2017-06-17 00:00:00;2;Cronograma 2;2014-07-03 00:00:00;360;2015-06-28 00:00:00;;5721624.31;MENSAL
CT-00072/2014-SED;EEB SANTOS ANJOS  (CONSTRUÇÃO DA ESCOLA NOVA DE RIO DAS ANTAS);2014-07-03 00:00:00;2017-06-17 00:00:00;3;Para cadasto percentuiais serviços;2015-06-28 00:00:00;360;2016-06-22 00:00:00;T A Prazo - cadastrado em 08/10/2014;5721624.31;MENSAL
CT-00072/2014-SED;EEB SANTOS ANJOS  (CONSTRUÇÃO DA ESCOLA NOVA DE RIO DAS ANTAS);2014-07-03 00:00:00;2017-06-17 00:00:00;4;Cronograma relativo ao novo aditivo.;2016-04-06 00:00:00;257;2016-12-19 00:00:00;;5721624.31;MENSAL
CT-00072/2014-SED;EEB SANTOS ANJOS  (CONSTRUÇÃO DA ESCOLA NOVA DE RIO DAS ANTAS);2014-07-03 00:00:00;2017-06-17 00:00:00;5;Cronograma relativo à aditivo.;2016-06-07 00:00:00;195;2016-12-19 00:00:00;;6711730.28;MENSAL
CT-00072/2014-SED;EEB SANTOS ANJOS  (CONSTRUÇÃO DA ESCOLA NOVA DE RIO DAS ANTAS);2014-07-03 00:00:00;2017-06-17 00:00:00;6;Cronograma relativo ao aditivo de prazo.;2016-12-09 00:00:00;100;2017-03-19 00:00:00;;6711730.28;MENSAL
CT-00072/2014-SED;EEB SANTOS ANJOS  (CONSTRUÇÃO DA ESCOLA NOVA DE RIO DAS ANTAS);2014-07-03 00:00:00;2017-06-17 00:00:00;7;Cronograma do Quinto Termo Aditivo ( Prazo );2017-03-19 00:00:00;90;2017-06-17 00:00:00;;6711730.28;MENSAL
CT-00011/2014/SDRTUB;EEB DR OTTO FEURSCHUETE;2014-04-30 00:00:00;2014-05-30 00:00:00;1;Recup. instalações de prevenção contra incêndio;2014-04-30 00:00:00;30;2014-05-30 00:00:00;;10597.53;MENSAL
CT-00005/2014/SDRTUB;EEB FERNANDO JOSE CARDOSO;2014-04-30 00:00:00;2014-05-30 00:00:00;1;Recup. instalações de prevenção contra incêndio;2014-04-30 00:00:00;30;2014-05-30 00:00:00;;7897.97;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;0;croograma;2014-06-11 00:00:00;360;2015-06-06 00:00:00;;8180516.54;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;1;ADITIVO DE PRAZO APROVADO;2015-09-24 00:00:00;250;2016-05-31 00:00:00;CADASTRADO EM 24/09/2015, MEDIANTE DELIBERAÇÃO 141/15  - DEFERIDO;8180516.54;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;2;cronograma de contrato relativo a aditivo de servi;2015-05-24 00:00:00;373;2016-05-31 00:00:00;;9602563.57;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;3;Cronograma relativo ao aditivo de prazo.;2016-05-24 00:00:00;187;2016-11-27 00:00:00;;9602563.57;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;4;Cronograma referente ao aditivo de prazo;2016-11-27 00:00:00;180;2017-05-26 00:00:00;Data correta do aditivo é 16/12/2016;9602563.57;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;5;Cronograma do Quinto Termo Aditivo ( prazo );2017-05-19 00:00:00;127;2017-09-23 00:00:00;;9602563.57;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;6;Cronograma do sexto Termo Aditivo ( valor );2017-05-19 00:00:00;127;2017-09-23 00:00:00;;10052370.92;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;7;Cronograma do sétimo Termo Aditivo ( prazo );2017-09-01 00:00:00;112;2017-12-22 00:00:00;;10052370.92;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;8;Cronograma do Nono Termo Aditivo - Prazo;2017-12-22 00:00:00;120;2018-04-21 00:00:00;;10052370.92;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;9;Cronograma decimo Termo Aditivo - Prazo;2018-04-21 00:00:00;120;2018-08-19 00:00:00;;10052370.92;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;10;Cronograma Decimo Primeiro Termo Aditivo - Prazo;2018-08-19 00:00:00;120;2018-12-17 00:00:00;;10052370.92;MENSAL
CT-00077/2014-SED;ESCOLA DE ENSINO MÉDIO VILA NOVA - JOINVILLE;2014-06-11 00:00:00;2019-04-16 00:00:00;11;Cronograma do Décimo Segundo Termo Aditivo - Prazo;2018-12-17 00:00:00;120;2019-04-16 00:00:00;;10052370.92;MENSAL
CT-00006/2014/SDRTUB;EEB MARECHAL LUZ;2014-04-30 00:00:00;2014-05-30 00:00:00;1;Recup. instalações de prevenção contra incêndio;2014-04-30 00:00:00;30;2014-05-30 00:00:00;;9697.35;MENSAL
CT-00009/2014/SDRTUB;EEF GERALDINA MARIA TAVARES;2014-04-30 00:00:00;2014-05-30 00:00:00;1;Recup. instalações de prevenção contra incêndio;2014-04-30 00:00:00;30;2014-05-30 00:00:00;;8218.71;MENSAL
CT-00074/2014-SED;ESCOLA ESTADUAL DE ITAJUBA;2014-06-11 00:00:00;2018-02-20 00:00:00;0;Cronograma Inicial;2014-06-11 00:00:00;360;2015-06-06 00:00:00;;8135740.75;MENSAL
